CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C13750,2374.665105,1.0,339.82,339.82,0.0,1434.174341,0.166667,0.166667,0.0,0.333333,4,3,6000.0,622.389567,604.704131,0.0,12
C16635,3173.141048,1.0,895.92,0.0,895.92,0.0,1.0,0.0,1.0,0.0,0,12,4500.0,723.653473,749.728054,0.0,12
C12929,101.138672,1.0,1411.82,546.02,865.8,0.0,1.0,1.0,0.833333,0.0,0,42,3500.0,1357.403057,176.899874,0.75,12
C14636,170.617046,0.727273,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,828.8943,175.629153,0.142857,12
C11616,39.477741,0.545455,325.66,325.66,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,1000.0,288.039256,107.908566,0.0,12
C11842,80.55139,0.909091,2132.7,914.0,1218.7,0.0,1.0,1.0,1.0,0.0,0,38,10000.0,1731.530778,129.508802,0.545455,12
C13719,41.143328,1.0,239.23,239.23,0.0,0.0,0.583333,0.583333,0.0,0.0,0,7,6000.0,309.734225,149.956376,0.083333,12
C13618,14.289109,0.909091,275.21,0.0,275.21,0.0,1.0,0.0,1.0,0.0,0,18,7500.0,384.69094,96.596385,0.6,12
C18061,411.362969,1.0,10.79,0.0,10.79,0.0,0.166667,0.0,0.166667,0.0,0,1,1200.0,918.160924,166.281511,0.0,12
C10935,559.944819,0.818182,0.0,0.0,0.0,1379.58783,0.0,0.0,0.0,0.166667,3,0,3000.0,1964.825042,242.677632,0.142857,12
C18887,2069.451252,1.0,0.0,0.0,0.0,2849.085564,0.0,0.0,0.0,0.666667,14,0,3000.0,199.137135,258.367496,0.0,6
C15290,1447.267049,1.0,0.0,0.0,0.0,77.866868,0.0,0.0,0.0,0.083333,1,0,1500.0,315.87129,298.701546,0.0,12
C19031,218.890208,0.6,0.0,0.0,0.0,447.102858,0.0,0.0,0.0,0.3,4,0,500.0,58.883172,166.541878,0.0,10
C18941,27.202031,1.0,538.41,0.0,538.41,0.0,1.0,0.0,1.0,0.0,0,15,1500.0,458.430924,100.747103,0.4,12
C12146,7698.663007,1.0,673.15,574.28,98.87,6076.961711,0.833333,0.25,0.75,0.5,8,14,12000.0,1907.16983,2144.047631,0.0,12
C11617,8.04034,0.181818,176.85,176.85,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,6000.0,266.209837,169.928063,1.0,12
C16770,1125.697524,1.0,0.0,0.0,0.0,504.069794,0.0,0.0,0.0,0.5,8,0,1200.0,599.233796,625.024705,0.0,12
C15133,2811.486863,1.0,692.52,692.52,0.0,637.084199,1.0,1.0,0.0,0.25,5,13,3000.0,1848.537683,2532.728316,0.0,12
C15241,454.552808,0.454545,0.0,0.0,0.0,1091.832836,0.0,0.0,0.0,0.083333,1,0,1200.0,163.85665,297.132962,0.0,12
C13556,0.0,0.0,125.37,0.0,125.37,0.0,1.0,0.0,1.0,0.0,0,7,1500.0,0.0,,0.0,7
C15401,1057.699883,1.0,229.74,216.17,13.57,768.99315,0.5,0.5,0.083333,0.333333,4,7,1500.0,307.755667,393.128829,0.0,12
C13848,369.384435,1.0,3303.03,87.9,3215.13,0.0,0.833333,0.166667,0.75,0.0,0,28,6000.0,2353.184431,173.56131,0.0,12
C16096,116.418751,1.0,1176.0,0.0,1176.0,0.0,1.0,0.0,1.0,0.0,0,12,2150.0,1083.783994,1364.816672,0.666667,12
C15278,73.704935,1.0,554.67,0.0,554.67,0.0,1.0,0.0,1.0,0.0,0,17,4000.0,578.565706,175.221326,0.75,12
C11151,1386.020611,1.0,0.0,0.0,0.0,2168.900998,0.0,0.0,0.0,0.166667,5,0,6000.0,1736.121099,450.598141,0.0,12
C12723,3441.516174,1.0,358.68,0.0,358.68,0.0,1.0,0.0,0.916667,0.0,0,12,7500.0,1376.000823,751.654272,0.0,12
C16710,169.600016,0.272727,36.79,0.0,36.79,2596.426866,0.083333,0.0,0.083333,0.25,10,1,1500.0,1086.495221,69.858754,0.090909,12
C15860,253.367476,0.909091,626.69,0.0,626.69,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,969.151872,176.889617,0.0,12
C18515,66.0478,0.454545,674.67,674.67,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,600.0,538.053223,167.18485,1.0,12
C16946,1821.040307,1.0,166.38,116.38,50.0,1682.602932,0.4,0.2,0.2,0.4,13,5,5000.0,3388.896555,520.445922,0.0,10
C12371,955.41412,1.0,0.0,0.0,0.0,1145.252721,0.0,0.0,0.0,0.25,4,0,1200.0,1402.659723,372.641361,0.0,12
C15739,79.222393,1.0,994.96,463.2,531.76,0.0,0.916667,0.333333,0.833333,0.0,0,22,3500.0,612.645199,160.160912,0.9,12
C10263,5335.302925,1.0,0.0,0.0,0.0,468.958688,0.0,0.0,0.0,0.166667,2,0,6000.0,1350.318606,1249.937085,0.0,12
C14972,608.422266,0.636364,0.0,0.0,0.0,2338.86519,0.0,0.0,0.0,0.166667,2,0,4000.0,600.277524,369.688294,0.0,12
C13366,124.117838,0.363636,14.98,14.98,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,607.535166,43.582049,0.0,12
C15376,1155.338824,0.909091,5744.03,4055.8,1688.23,0.0,0.5,0.083333,0.416667,0.0,0,11,6000.0,3684.789911,328.151043,0.0,12
C15791,34.351126,0.545455,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,79.207316,208.550713,0.0,12
C15778,29.929842,0.272727,259.59,0.0,259.59,0.0,0.166667,0.0,0.166667,0.0,0,3,2500.0,682.334296,175.624776,1.0,12
C16932,528.917839,1.0,647.69,483.59,164.1,0.0,0.666667,0.25,0.333333,0.0,0,12,1000.0,390.696467,213.744956,0.0,12
C15875,6851.39075,0.909091,4004.0,117.0,3887.0,10616.27014,0.909091,0.181818,0.818182,0.363636,17,18,7500.0,6746.5317,22011.7798,0.0,11
C15505,2.566385,0.454545,0.0,0.0,0.0,294.434643,0.0,0.0,0.0,0.083333,1,0,1300.0,379.556939,54.371074,0.0,12
C12665,1872.934017,1.0,382.5,310.0,72.5,0.0,0.416667,0.416667,0.083333,0.0,0,7,1950.0,463.938794,1005.849526,0.0,12
C16901,3560.977973,1.0,3129.67,2229.42,900.25,283.696848,1.0,0.333333,1.0,0.166667,2,39,5000.0,854.446327,956.166908,0.0,12
C10314,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0,15,2700.0,451.600059,199.955286,0.0,12
C17451,240.439583,0.545455,481.01,481.01,0.0,461.403602,0.333333,0.333333,0.0,0.333333,6,4,1200.0,139.715889,174.17913,0.0,12
C15159,9309.635579,1.0,9007.67,8775.37,232.3,0.0,1.0,1.0,0.25,0.0,0,87,15000.0,5528.180381,2618.776868,0.0,12
C17491,9.048773,0.909091,316.2,0.0,316.2,0.0,1.0,0.0,1.0,0.0,0,24,2000.0,391.398298,89.505939,0.6,12
C15677,1696.302382,1.0,0.0,0.0,0.0,1578.159867,0.0,0.0,0.0,0.666667,13,0,3000.0,650.716947,784.060078,0.0,12
C14327,432.860083,1.0,128.32,128.32,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4750.0,239.784988,297.228184,0.0,12
C11484,1887.119184,1.0,2450.73,1450.73,1000.0,0.0,0.583333,0.166667,0.416667,0.0,0,13,4200.0,1534.31902,612.83515,0.0,12
C16290,2339.150068,1.0,502.63,502.63,0.0,2098.738085,0.285714,0.285714,0.0,0.285714,3,4,6000.0,539.450103,332.702117,0.0,7
C16541,1462.921098,1.0,609.16,609.16,0.0,1054.286672,0.25,0.25,0.0,0.25,4,3,2000.0,506.068295,314.8002,0.0,12
C10388,11278.95243,1.0,6855.59,2762.92,4092.67,0.0,0.916667,0.75,0.833333,0.0,0,39,18500.0,4868.088671,2861.890896,0.0,12
C11931,1383.161918,1.0,0.0,0.0,0.0,55.212259,0.0,0.0,0.0,0.166667,2,0,1500.0,276.630198,504.836908,0.0,12
C19155,181.891981,0.5,0.0,0.0,0.0,1865.191764,0.0,0.0,0.0,0.5,10,0,2000.0,4565.356495,88.057892,1.0,6
C15923,561.346036,1.0,4430.12,2992.49,1437.63,80.614627,1.0,1.0,0.75,0.083333,1,68,4500.0,3750.631255,183.469161,0.083333,12
C19135,41.781274,1.0,161.46,38.4,123.06,0.0,1.0,0.285714,0.857143,0.0,0,9,1500.0,42.028314,95.100161,0.2,7
C11712,92.898327,1.0,546.0,46.0,500.0,0.0,0.5,0.083333,0.416667,0.0,0,7,6000.0,787.50992,173.630065,0.6,12
C10783,10397.09989,1.0,0.0,0.0,0.0,4045.620171,0.0,0.0,0.0,0.25,6,0,13000.0,3222.169406,2818.707479,0.0,12
C14193,869.947607,1.0,0.0,0.0,0.0,875.275758,0.0,0.0,0.0,0.25,4,0,3000.0,284.200413,351.686512,0.0,12
C15136,4274.488095,1.0,0.0,0.0,0.0,12527.49129,0.0,0.0,0.0,0.583333,17,0,10500.0,9836.835644,1115.092967,0.083333,12
C14297,56.541208,0.272727,325.8,325.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,3200.0,1300.942779,136.804417,0.0,12
C10301,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0,34,10000.0,1986.838064,233.614975,1.0,12
C12306,1475.871356,1.0,826.77,664.21,162.56,0.0,1.0,1.0,0.333333,0.0,0,18,1500.0,1182.627097,1332.067827,0.0,12
C14712,151.194794,0.818182,2634.7,2411.53,223.17,0.0,1.0,1.0,0.363636,0.0,0,42,7500.0,2295.964836,103.773786,0.5,11
C13239,1471.557317,1.0,577.58,0.0,577.58,529.067202,1.0,0.0,1.0,0.25,4,29,1500.0,1265.924345,1007.132278,0.0,12
C12184,1301.800738,1.0,0.0,0.0,0.0,1378.856373,0.0,0.0,0.0,0.083333,2,0,4500.0,1009.40361,280.243063,0.0,12
C15044,2332.496766,1.0,0.0,0.0,0.0,1848.691278,0.0,0.0,0.0,0.083333,1,0,9700.0,803.519921,548.26632,0.0,12
C15718,1306.735189,1.0,0.0,0.0,0.0,256.361633,0.0,0.0,0.0,0.25,4,0,5500.0,536.065588,324.670041,0.0,12
C10523,13479.28821,1.0,41050.4,40624.06,426.34,0.0,0.833333,0.666667,0.416667,0.0,0,157,17000.0,36066.75068,15914.48462,0.083333,12
C15339,1018.811119,1.0,3137.2,1737.1,1400.1,0.0,1.0,0.666667,1.0,0.0,0,57,6500.0,4106.558919,260.772338,0.0,12
C15131,519.444307,1.0,525.0,0.0,525.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1500.456687,806.258492,0.083333,12
C17834,20.594739,1.0,320.64,0.0,320.64,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,273.840392,168.037964,0.416667,12
C11591,774.709467,1.0,462.0,0.0,462.0,864.137815,1.0,0.0,1.0,0.166667,2,24,6000.0,703.328852,229.278664,0.0,12
C15034,4746.953711,0.909091,0.0,0.0,0.0,939.38774,0.0,0.0,0.0,0.454545,10,0,11000.0,1257.708437,1029.681413,0.0,11
C11255,9387.614011,1.0,0.0,0.0,0.0,7968.273359,0.0,0.0,0.0,0.083333,1,0,12000.0,2202.134525,2584.589917,0.0,12
C18579,215.295527,1.0,599.03,260.0,339.03,0.0,1.0,0.111111,0.888889,0.0,0,10,1000.0,223.114683,163.120714,0.428571,9
C18327,40.977812,0.454545,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667,0.0,0,6,4000.0,748.302786,177.375481,0.75,12
C10699,654.747715,1.0,1969.24,567.47,1401.77,0.0,0.916667,0.25,0.916667,0.0,0,30,12000.0,2011.781378,219.067764,0.0,12
C16527,406.939907,1.0,2615.18,2615.18,0.0,0.0,1.0,1.0,0.0,0.0,0,76,4300.0,5296.640171,2773.819516,0.75,12
C15259,0.009684,0.181818,79.24,0.0,79.24,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,688.614293,35.978677,0.333333,12
C12971,4994.957253,1.0,0.0,0.0,0.0,2539.708186,0.0,0.0,0.0,0.416667,7,0,6400.0,1107.988488,1242.754558,0.0,12
C12946,4215.771256,1.0,0.0,0.0,0.0,7870.352952,0.0,0.0,0.0,0.416667,16,0,7500.0,5197.380969,1561.708701,0.083333,12
C15796,1394.245166,1.0,684.85,61.85,623.0,1574.545965,0.583333,0.083333,0.416667,0.416667,9,7,1500.0,2411.283485,1291.78569,0.090909,12
C18754,11.395369,0.636364,100.5,0.0,100.5,0.0,0.5,0.0,0.5,0.0,0,6,3000.0,148.92824,87.113913,0.142857,12
C11512,4146.527042,1.0,178.0,178.0,0.0,764.579554,0.083333,0.083333,0.0,0.333333,4,1,8500.0,911.108606,1571.782709,0.0,12
C14156,817.439653,1.0,1091.0,1091.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2600.0,766.573245,292.103091,0.0,12
C17787,252.174753,1.0,411.01,411.01,0.0,0.0,0.833333,0.833333,0.0,0.0,0,28,1000.0,459.467285,188.121403,0.0,12
C11236,42.585012,1.0,534.26,256.0,278.26,2395.944665,0.333333,0.25,0.083333,0.083333,3,6,7000.0,3391.718043,65.67327,0.666667,12
C17985,1420.656377,0.875,0.0,0.0,0.0,1773.769481,0.0,0.0,0.0,0.25,4,0,2500.0,316.465166,344.662808,0.0,8
C12335,937.276757,1.0,45.65,45.65,0.0,19.995297,0.083333,0.083333,0.0,0.083333,1,1,1000.0,335.809644,442.354727,0.0,12
C10436,1452.437463,1.0,0.0,0.0,0.0,114.918715,0.0,0.0,0.0,0.25,3,0,1500.0,331.670616,479.771774,0.0,12
C10527,47.6368,0.727273,379.28,0.0,379.28,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,641.943628,156.644197,1.0,12
C16625,1906.104266,1.0,781.43,1.0,780.43,2097.271687,0.583333,0.083333,0.5,0.166667,2,16,3400.0,495.427538,618.280632,0.0,12
C12699,134.238558,1.0,420.0,287.0,133.0,0.0,0.583333,0.083333,0.416667,0.0,0,7,7500.0,519.436959,190.475641,0.0,12
C11635,1229.397644,1.0,11414.48,6754.38,4660.1,0.0,1.0,0.916667,1.0,0.0,0,176,9000.0,9686.614183,263.250811,0.916667,12
C10528,1529.206464,1.0,874.94,0.0,874.94,0.0,0.833333,0.0,0.75,0.0,0,18,1500.0,716.241063,1502.744095,0.0,12
C18635,460.331646,0.545455,0.0,0.0,0.0,1759.775462,0.0,0.0,0.0,0.416667,6,0,3000.0,357.29622,349.836034,0.0,12
C12478,10.106017,0.727273,1160.66,34.9,1125.76,0.0,1.0,0.083333,0.916667,0.0,0,37,1500.0,1152.518504,32.376453,0.111111,12
C16281,756.887956,0.727273,178.0,0.0,178.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,1390.256371,4287.23667,0.090909,12
C17359,621.553537,0.727273,0.0,0.0,0.0,5018.474514,0.0,0.0,0.0,0.333333,6,0,2000.0,3406.081412,172.409386,0.1,12
C10646,2.175751,0.454545,0.0,0.0,0.0,136.662804,0.0,0.0,0.0,0.083333,1,0,3000.0,278.731912,56.686755,0.2,12
C12192,33.528505,0.818182,477.5,193.5,284.0,0.0,0.583333,0.166667,0.333333,0.0,0,17,3000.0,591.867645,157.374987,0.625,12
C18485,385.845093,0.25,0.0,0.0,0.0,2397.763368,0.0,0.0,0.0,0.25,5,0,2500.0,0.0,,0.0,8
C15307,303.929544,0.545455,0.0,0.0,0.0,1120.769857,0.0,0.0,0.0,0.083333,1,0,1200.0,1471.642879,146.079539,0.125,12
C14981,72.372971,0.363636,456.7,456.7,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1200.0,312.287787,163.340754,0.0,12
C16996,77.653879,1.0,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800.0,1572.10707,121.46035,0.083333,12
C16894,63.047104,1.0,766.56,175.0,591.56,0.0,0.833333,0.083333,0.666667,0.0,0,11,2900.0,777.890206,153.058328,0.8,12
C10358,1032.241153,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.833333,0.0,0,33,3000.0,1866.265366,237.328382,0.0,12
C10826,197.555397,1.0,1876.8,0.0,1876.8,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,1715.207478,163.663033,1.0,12
C15792,2997.999455,1.0,288.4,0.0,288.4,931.971634,0.75,0.0,0.75,0.166667,2,9,9000.0,1733.213844,705.163246,0.0,12
C12911,1079.008102,1.0,0.0,0.0,0.0,1259.571764,0.0,0.0,0.0,0.545455,9,0,1200.0,1379.635287,271.364415,0.090909,11
C19134,367.263145,1.0,280.0,0.0,280.0,254.298735,1.0,0.0,0.857143,0.142857,1,7,1000.0,64.596029,137.819399,0.0,7
C18554,192.25979,0.272727,86.03,86.03,0.0,997.125484,0.083333,0.083333,0.0,0.166667,4,1,1200.0,0.0,,0.0,12
C17665,68.624743,1.0,423.23,243.23,180.0,0.0,1.0,0.111111,0.888889,0.0,0,10,1000.0,458.251229,107.879849,0.5,9
C18875,10.286805,0.363636,60.0,0.0,60.0,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,194.460801,141.594889,0.25,12
C10323,515.904786,1.0,5359.02,2399.78,2959.24,0.0,1.0,1.0,1.0,0.0,0,60,6000.0,0.0,,0.0,12
C16677,3915.151082,1.0,2607.07,2155.66,451.41,0.0,0.916667,0.583333,0.583333,0.0,0,27,8000.0,857.533676,930.799308,0.0,12
C10773,1350.286625,1.0,642.33,642.33,0.0,0.0,0.5,0.5,0.0,0.0,0,12,9000.0,323.683167,344.973051,0.0,12
C10819,2435.823938,1.0,749.3,393.5,355.8,0.0,0.583333,0.083333,0.5,0.0,0,8,8500.0,2501.125038,541.51241,0.0,12
C12550,96.699394,0.545455,1475.23,1475.23,0.0,0.0,1.0,1.0,0.0,0.0,0,14,4000.0,1595.023315,34.819015,0.0,12
C12087,595.655746,1.0,6562.24,4892.43,1669.81,0.0,1.0,1.0,1.0,0.0,0,114,8000.0,6240.58958,219.062841,1.0,12
C13643,1811.87843,1.0,900.0,0.0,900.0,99.27619,0.666667,0.0,0.666667,0.083333,1,12,1700.0,1147.826125,1998.400995,0.0,12
C12644,310.795046,0.909091,0.0,0.0,0.0,2810.45573,0.0,0.0,0.0,0.166667,2,0,7500.0,2811.544882,111.338928,0.1,12
C13475,4005.202539,1.0,1425.23,1208.45,216.78,2637.011333,1.0,1.0,0.416667,0.333333,6,46,5550.0,1607.054463,1061.281539,0.0,12
C15705,750.528885,1.0,1384.79,886.32,498.47,0.0,1.0,1.0,0.916667,0.0,0,34,1800.0,759.916056,225.743387,0.0,12
C18725,1384.431318,1.0,3013.2,924.39,2088.81,0.0,1.0,0.166667,1.0,0.0,0,33,6600.0,1218.29542,316.469656,0.0,12
C15501,2891.678357,0.454545,0.0,0.0,0.0,7981.152983,0.0,0.0,0.0,0.083333,4,0,10000.0,1379.83404,1840.913723,0.0,12
C17454,2347.383015,1.0,0.0,0.0,0.0,1480.171443,0.0,0.0,0.0,0.333333,4,0,3000.0,571.934258,740.954917,0.0,12
C17837,3377.632916,1.0,0.0,0.0,0.0,1241.559904,0.0,0.0,0.0,0.083333,2,0,5000.0,1028.191288,724.601528,0.0,12
C10270,1668.591831,1.0,0.0,0.0,0.0,1716.941235,0.0,0.0,0.0,0.166667,5,0,1800.0,2166.981163,568.063083,0.083333,12
C12230,1003.704494,0.818182,50.0,50.0,0.0,457.650652,0.083333,0.083333,0.0,0.25,5,1,3500.0,3389.03546,260.16707,0.0,12
C18410,12.039155,0.363636,100.0,0.0,100.0,0.0,0.181818,0.0,0.181818,0.0,0,2,3000.0,406.868896,80.075627,0.333333,11
C10392,12474.72954,1.0,136.88,0.0,136.88,515.147607,0.166667,0.0,0.166667,0.166667,2,2,14000.0,3519.008859,3430.627754,0.0,12
C14990,5177.774511,1.0,1562.74,979.99,582.75,1443.200669,0.666667,0.166667,0.5,0.166667,4,9,9000.0,3770.423728,1262.016427,0.0,12
C13815,30.186422,0.909091,345.99,120.0,225.99,0.0,0.666667,0.25,0.583333,0.0,0,15,9000.0,99.876601,149.179856,0.083333,12
C11974,5292.905315,1.0,5539.68,2603.79,2935.89,0.0,1.0,0.916667,1.0,0.0,0,273,6000.0,3597.677582,3838.484817,0.0,12
C19126,28.719231,0.571429,171.0,66.5,104.5,0.0,0.571429,0.142857,0.285714,0.0,0,4,1500.0,88.029232,100.579304,0.5,7
C10624,917.732846,1.0,18.41,0.0,18.41,0.0,0.083333,0.0,0.083333,0.0,0,1,1000.0,1407.291593,424.623595,0.0,12
C10047,2242.311686,1.0,437.0,97.0,340.0,184.648692,0.333333,0.083333,0.333333,0.166667,2,5,2400.0,0.0,,0.0,12
C11492,619.375758,1.0,6133.45,5932.61,200.84,0.0,1.0,1.0,0.5,0.0,0,129,7000.0,5505.517545,182.916276,0.833333,12
C11706,1410.753575,1.0,588.85,399.85,189.0,1668.104809,0.583333,0.416667,0.25,0.75,23,13,4000.0,409.037304,379.58191,0.0,12
C12776,1467.212481,0.636364,107.0,107.0,0.0,5203.612362,0.083333,0.083333,0.0,0.166667,6,1,6000.0,268.310194,569.623112,0.0,12
C18029,1060.630483,1.0,330.0,0.0,330.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,588.576603,794.656428,0.0,12
C11955,2205.471982,1.0,3278.42,1640.05,1638.37,0.0,1.0,0.666667,1.0,0.0,0,147,6000.0,2726.198575,966.350823,0.0,12
C12007,6537.800686,1.0,1885.94,75.0,1810.94,2099.802521,0.916667,0.083333,0.916667,0.416667,6,29,8500.0,1625.320799,1608.307521,0.0,12
C12479,397.003171,1.0,3042.08,1419.07,1623.01,0.0,1.0,1.0,1.0,0.0,0,98,8500.0,2764.893686,246.737259,0.333333,12
C15453,37.261373,1.0,498.65,51.05,447.6,0.0,1.0,0.083333,1.0,0.0,0,29,7000.0,487.168856,164.505587,0.666667,12
C18977,1367.703777,0.909091,153.0,0.0,153.0,1487.406583,0.545455,0.0,0.454545,0.090909,14,6,1500.0,0.0,,0.0,11
C13531,118.463635,0.818182,1572.67,1572.67,0.0,0.0,0.583333,0.583333,0.0,0.0,0,14,5000.0,1838.425899,131.342387,0.8,12
C12029,1630.620638,1.0,0.0,0.0,0.0,381.541722,0.0,0.0,0.0,0.166667,2,0,2100.0,1117.714796,459.782873,0.0,12
C13002,1484.705242,1.0,2673.3,2272.02,401.28,4104.024116,0.916667,0.666667,1.0,0.5,29,26,5000.0,6169.78218,646.953153,0.0,12
C15842,1422.3042,1.0,0.0,0.0,0.0,115.324837,0.0,0.0,0.0,0.083333,1,0,3000.0,3489.163639,5873.275911,0.083333,12
C13950,1008.864224,1.0,1392.83,1392.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,9000.0,1265.870255,274.007655,0.0,12
C14452,597.416499,1.0,175.4,0.0,175.4,1816.49181,0.416667,0.0,0.416667,0.166667,2,5,1200.0,2524.423875,201.610785,0.181818,12
C11653,3478.592472,0.9,0.0,0.0,0.0,3757.973335,0.0,0.0,0.0,0.2,11,0,4000.0,611.537657,1167.341625,0.0,10
C17043,1259.179009,1.0,99.77,54.13,45.64,0.0,0.166667,0.166667,0.083333,0.0,0,4,1500.0,643.17199,281.091585,0.0,12
C11438,164.684836,1.0,622.9,622.9,0.0,464.882608,0.545455,0.545455,0.0,0.090909,1,7,3000.0,825.929531,171.750543,0.1,11
C17326,3740.785208,1.0,0.0,0.0,0.0,3010.940233,0.0,0.0,0.0,0.333333,5,0,10000.0,6038.594309,1355.822971,0.083333,12
C14201,552.464447,0.818182,1866.81,1075.17,791.64,0.0,0.666667,0.25,0.583333,0.0,0,35,3000.0,3158.4173,481.438547,0.111111,12
C17701,256.02662,0.909091,2098.56,1798.3,300.26,0.0,0.909091,0.909091,0.272727,0.0,0,22,3000.0,1909.534262,155.695781,0.25,11
C13380,1484.693487,1.0,399.96,0.0,399.96,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,185.006776,10729.24905,0.0,12
C10442,654.574445,1.0,0.0,0.0,0.0,2819.60583,0.0,0.0,0.0,0.083333,3,0,8000.0,422.878799,269.178995,0.0,12
C15125,217.993205,1.0,2435.21,1681.89,753.32,0.0,1.0,1.0,0.666667,0.0,0,30,7500.0,2024.009974,193.289032,1.0,12
C18232,449.733124,1.0,788.58,0.0,788.58,0.0,0.666667,0.0,0.666667,0.0,0,21,3000.0,419.35193,195.196969,0.0,12
C10425,1322.057239,1.0,0.0,0.0,0.0,76.260896,0.0,0.0,0.0,0.090909,1,0,6200.0,802.038512,291.307669,0.0,11
C18300,33.100875,0.888889,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556,0.0,0,9,1500.0,194.180564,124.55425,0.142857,9
C18092,17.832004,0.272727,148.0,148.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10500.0,117.223554,165.37547,0.0,12
C13655,6744.845686,1.0,4.44,0.0,4.44,19862.87844,0.25,0.0,0.166667,0.416667,11,3,16500.0,21440.29866,1350.823356,0.1,12
C12560,2008.004976,1.0,75.5,75.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5000.0,485.389275,603.340807,0.0,12
C14214,295.374207,0.909091,0.0,0.0,0.0,2032.983385,0.0,0.0,0.0,0.25,4,0,1200.0,2781.869782,174.631958,0.0,12
C10808,4343.537475,1.0,1326.3,1326.3,0.0,1123.247578,1.0,1.0,0.0,0.166667,2,23,4500.0,1373.689245,3414.220124,0.0,12
C16322,1729.618796,1.0,3533.46,2533.5,999.96,0.0,1.0,0.5,0.833333,0.0,0,46,5000.0,4868.256038,735.288195,0.083333,12
C14032,9061.317491,1.0,0.0,0.0,0.0,366.077141,0.0,0.0,0.0,0.083333,1,0,10000.0,2524.110566,4676.178874,0.0,12
C16278,91.623484,0.7,179.8,179.8,0.0,1099.441745,0.1,0.1,0.0,0.4,8,1,1200.0,1374.794128,99.449376,0.5,10
C10218,5635.860679,1.0,393.62,153.72,239.9,5933.467329,0.916667,0.916667,0.166667,0.75,24,15,10000.0,1919.630466,1731.549385,0.0,12
C12561,5880.218671,0.666667,0.0,0.0,0.0,10590.41113,0.0,0.0,0.0,0.166667,1,0,11500.0,1828.239171,1952.041626,0.0,6
C16245,5478.956337,1.0,0.0,0.0,0.0,2925.736794,0.0,0.0,0.0,0.416667,6,0,6500.0,1109.464387,1961.996767,0.0,12
C16575,1434.793889,1.0,467.88,467.88,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4300.0,2538.815988,2898.375147,0.0,12
C16010,1906.67771,1.0,486.27,580.2,0.0,0.0,0.416667,0.25,0.0,0.0,0,14,2000.0,712.776539,1440.494944,0.0,12
C17281,23.111629,0.363636,237.66,0.0,237.66,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,538.820587,131.332498,1.0,12
C11084,1048.067171,1.0,0.0,0.0,0.0,158.347647,0.0,0.0,0.0,0.25,3,0,1200.0,369.895952,281.091657,0.0,12
C19041,275.02095,1.0,1943.0,1943.0,0.0,0.0,0.6,0.6,0.0,0.0,0,9,500.0,1438.120632,142.241273,0.555556,10
C14359,3334.683766,1.0,0.0,0.0,0.0,3411.430841,0.0,0.0,0.0,0.25,16,0,6000.0,682.561453,1166.814409,0.0,12
C18256,111.539712,1.0,1364.86,0.0,1364.86,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,1500.447193,150.868096,0.2,12
